"ID","time","GUT","CENT","WT","CP","CP_RUV","x","y","PRED","vachette.cov1","dosenr"
2,132.5,-2.3846220971957e-09,2.4067960725383,70,0.068765602072523,0.068765602072523,132.5,0.068765602072523,0.068765602072523,70,1
2,132.6,-2.3659068346943e-09,2.39992932687601,70,0.0685694093393144,0.0685694093393144,132.6,0.0685694093393144,0.0685694093393144,70,1
2,132.7,-2.33578961523073e-09,2.39308217251565,70,0.0683737763575899,0.0683737763575899,132.7,0.0683737763575899,0.0683737763575899,70,1
2,132.8,-2.29373659769034e-09,2.38625455356037,70,0.0681787015302964,0.0681787015302964,132.8,0.0681787015302964,0.0681787015302964,70,1
2,132.9,-2.23921694597934e-09,2.37944641427218,70,0.0679841832649195,0.0679841832649195,132.9,0.0679841832649195,0.0679841832649195,70,1
2,133,-2.17170339996373e-09,2.37265769907143,70,0.0677902199734695,0.0677902199734695,133,0.0677902199734695,0.0677902199734695,70,1
2,133.1,-2.09067284640822e-09,2.36588835253634,70,0.0675968100724667,0.0675968100724667,133.1,0.0675968100724667,0.0675968100724667,70,1
2,133.2,-1.99560688991512e-09,2.35913831940246,70,0.0674039519829275,0.0674039519829275,133.2,0.0674039519829275,0.0674039519829275,70,1
2,133.3,-1.88599242386333e-09,2.35240754456223,70,0.0672116441303494,0.0672116441303494,133.3,0.0672116441303494,0.0672116441303494,70,1
2,133.4,-1.76132220134713e-09,2.3456959730644,70,0.0670198849446971,0.0670198849446971,133.4,0.0670198849446971,0.0670198849446971,70,1
2,133.5,-1.62109540611516e-09,2.33900355011357,70,0.0668286728603877,0.0668286728603877,133.5,0.0668286728603877,0.0668286728603877,70,1
2,133.6,-1.46481822350934e-09,2.33233022106969,70,0.0666380063162769,0.0666380063162769,133.6,0.0666380063162769,0.0666380063162769,70,1
2,133.7,-1.2920044114037e-09,2.32567593144754,70,0.066447883755644,0.066447883755644,133.7,0.066447883755644,0.066447883755644,70,1
2,133.8,-1.10217587114353e-09,2.31904062691623,70,0.066258303626178,0.066258303626178,133.8,0.066258303626178,0.066258303626178,70,1
2,133.9,-8.94863218483967e-10,2.3124242532987,70,0.0660692643799629,0.0660692643799629,133.9,0.0660692643799629,0.0660692643799629,70,1
